Price,Address,City,Province,Details,URL,Image File
"$429,900","12011 152b Avenue NW,","Edmonton","AB","6 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/12011-152b-avenue-north-west","images/12011_152b_Avenue_NW__Edmonton__AB.jpg"
"$570,000","8452 Cushing Court SW,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/8452-cushing-court-south-west","images/8452_Cushing_Court_SW__Edmonton__AB.jpg"
"$624,900","9484 227 Street NW,","Edmonton","AB","4 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/9484-227-street-north-west","images/9484_227_Street_NW__Edmonton__AB.jpg"
"$449,100","10815 61 Avenue NW,","Edmonton","AB","4 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/10815-61-avenue-north-west","images/10815_61_Avenue_NW__Edmonton__AB.jpg"
"$285,000","108-9020 Jasper Avenue NW,","Edmonton","AB","1 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/9020-jasper-avenue-north-west/108","images/108_9020_Jasper_Avenue_NW__Edmonton__AB.jpg"
"$415,000","3813 109 Avenue NW,","Edmonton","AB","4 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/3813-109-avenue-north-west","images/3813_109_Avenue_NW__Edmonton__AB.jpg"
"$364,900","3236 38 Avenue NW,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/3236-38-avenue-north-west","images/3236_38_Avenue_NW__Edmonton__AB.jpg"
"$299,888","1701-10909 103 Avenue NW,","Edmonton","AB","2 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/10909-103-avenue-north-west/1701","images/1701_10909_103_Avenue_NW__Edmonton__AB.jpg"
"$550,000","11541 125 Street NW,","Edmonton","AB","4 bed 4 bath","https://www.zolo.ca/edmonton-real-estate/11541-125-street-north-west","images/11541_125_Street_NW__Edmonton__AB.jpg"
"$539,900","3435 Abbott Way SW,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/3435-abbott-way-south-west","images/3435_Abbott_Way_SW__Edmonton__AB.jpg"
"$630,000","1719 200 Street NW,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/1719-200-street-north-west","images/1719_200_Street_NW__Edmonton__AB.jpg"
"$229,580","141 Dickinsfield Court NW,","Edmonton","AB","3 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/141-dickinsfield-court-north-west","images/141_Dickinsfield_Court_NW__Edmonton__AB.jpg"
"$879,999","13036/13038 66 Street NW,","Edmonton","AB","8 bed 8 bath","https://www.zolo.ca/edmonton-real-estate/13036-13038-66-street-north-west","images/13036_13038_66_Street_NW__Edmonton__AB.jpg"
"$315,000","20-1650 42 Street NW,","Edmonton","AB","2 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/1650-42-street-north-west/20","images/20_1650_42_Street_NW__Edmonton__AB.jpg"
"$199,800","2961 130 Avenue NW,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/2961-130-avenue-north-west","images/2961_130_Avenue_NW__Edmonton__AB.jpg"
"$205,000","301-18122 77 Street NW,","Edmonton","AB","2 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/18122-77-street-north-west/301","images/301_18122_77_Street_NW__Edmonton__AB.jpg"
"$1,049,000","10603 81 Street NW,","Edmonton","AB","6 bed 5 bath","https://www.zolo.ca/edmonton-real-estate/10603-81-street-north-west","images/10603_81_Street_NW__Edmonton__AB.jpg"
"$569,900","4029 Kinsella Way SW,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/4029-kinsella-way-south-west","images/4029_Kinsella_Way_SW__Edmonton__AB.jpg"
"$879,000","5267 Kimball Crescent SW,","Edmonton","AB","5 bed 4 bath","https://www.zolo.ca/edmonton-real-estate/5267-kimball-crescent-south-west","images/5267_Kimball_Crescent_SW__Edmonton__AB.jpg"
"$239,900","222-508 Griesbach Parade NW,","Edmonton","AB","2 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/508-griesbach-parade-north-west/222","images/222_508_Griesbach_Parade_NW__Edmonton__AB.jpg"
"$699,980","7516 182 Avenue NW,","Edmonton","AB","6 bed 4 bath","https://www.zolo.ca/edmonton-real-estate/7516-182-avenue-north-west","images/7516_182_Avenue_NW__Edmonton__AB.jpg"
"$219,649","303-10816 76 Avenue NW,","Edmonton","AB","2 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/10816-76-avenue-north-west/303","images/303_10816_76_Avenue_NW__Edmonton__AB.jpg"
"$389,649","9748 63 Avenue NW,","Edmonton","AB","5 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/9748-63-avenue-north-west","images/9748_63_Avenue_NW__Edmonton__AB.jpg"
"$634,900","9483 228 Street NW,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/9483-228-street-north-west","images/9483_228_Street_NW__Edmonton__AB.jpg"
"$749,000","8385 Mayday Link SW,","Edmonton","AB","4 bed 4 bath","https://www.zolo.ca/edmonton-real-estate/8385-mayday--south-west","images/8385_Mayday_Link_SW__Edmonton__AB.jpg"
"$109,000","308-9909 104 Street NW,","Edmonton","AB","2 bed 1 bath","https://www.zolo.ca/edmonton-real-estate/9909-104-street-north-west/308","images/308_9909_104_Street_NW__Edmonton__AB.jpg"
"$99,999","309-5316 118 Avenue NW,","Edmonton","AB","2 bed 1 bath","https://www.zolo.ca/edmonton-real-estate/5316-118-avenue-north-west/309","images/309_5316_118_Avenue_NW__Edmonton__AB.jpg"
"$334,900","3-1623 Cunningham Way SW,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/1623-cunningham-way-south-west/3","images/3_1623_Cunningham_Way_SW__Edmonton__AB.jpg"
"$825,000","1-3466 Keswick Boulevard SW,","Edmonton","AB","– bed – bath","https://www.zolo.ca/edmonton-real-estate/3466-keswick-boulevard-south-west/1","images/1_3466_Keswick_Boulevard_SW__Edmonton__AB.jpg"
"$675,000","9639 77 Street NW,","Edmonton","AB","5 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/9639-77-street-north-west","images/9639_77_Street_NW__Edmonton__AB.jpg"
"$729,000","11643 76 Avenue NW,","Edmonton","AB","3 bed 5 bath","https://www.zolo.ca/edmonton-real-estate/11643-76-avenue-north-west","images/11643_76_Avenue_NW__Edmonton__AB.jpg"
"$999,999","7210 2 Street SW,","Edmonton","AB","7 bed 4 bath","https://www.zolo.ca/edmonton-real-estate/7210-2-street-south-west","images/7210_2_Street_SW__Edmonton__AB.jpg"
"$189,900","110-14604 125 Street NW,","Edmonton","AB","2 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/14604-125-street-north-west/110","images/110_14604_125_Street_NW__Edmonton__AB.jpg"
"$149,500","108-4316 139 Avenue NW,","Edmonton","AB","2 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/4316-139-avenue-north-west/108","images/108_4316_139_Avenue_NW__Edmonton__AB.jpg"
"$469,900","7915 128 Avenue NW,","Edmonton","AB","5 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/7915-128-avenue-north-west","images/7915_128_Avenue_NW__Edmonton__AB.jpg"
"$495,000","3739 Alexander Crescent SW,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/3739-alexander-crescent-south-west","images/3739_Alexander_Crescent_SW__Edmonton__AB.jpg"
"$249,900","11905 70 Street NW,","Edmonton","AB","3 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/11905-70-street-north-west","Failed to save image"
"$250,000","202-7907 109 Street NW,","Edmonton","AB","2 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/7907-109-street-north-west/202","images/202_7907_109_Street_NW__Edmonton__AB.jpg"
"$195,000","301-8728 Gateway Boulevard NW,","Edmonton","AB","2 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/8728-gateway-boulevard-north-west/301","images/301_8728_Gateway_Boulevard_NW__Edmonton__AB.jpg"
"$698,800","1140 Summerside Drive SW,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/1140-summerside-drive-south-west","images/1140_Summerside_Drive_SW__Edmonton__AB.jpg"
"$398,800","860 Daniels Way SW,","Edmonton","AB","2 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/860-daniels-way-south-west","images/860_Daniels_Way_SW__Edmonton__AB.jpg"
"$299,900","37-11105 9 Avenue NW,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/11105-9-avenue-north-west/37","images/37_11105_9_Avenue_NW__Edmonton__AB.jpg"
"$189,800","504-11307 99 Avenue NW,","Edmonton","AB","1 bed 1 bath","https://www.zolo.ca/edmonton-real-estate/11307-99-avenue-north-west/504","images/504_11307_99_Avenue_NW__Edmonton__AB.jpg"
"$525,000","12707-12709 122 Street NW,","Edmonton","AB","5 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/12709-122-street-north-west/12707","images/12707_12709_122_Street_NW__Edmonton__AB.jpg"
"$265,000","14-3520 60 Street NW,","Edmonton","AB","3 bed 4 bath","https://www.zolo.ca/edmonton-real-estate/3520-60-street-north-west/14","images/14_3520_60_Street_NW__Edmonton__AB.jpg"
"$549,900","20135 26 Avenue NW,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/20135-26-avenue-north-west","images/20135_26_Avenue_NW__Edmonton__AB.jpg"
"$399,000","1919 24 Street NW,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/1919-24-street-north-west","images/1919_24_Street_NW__Edmonton__AB.jpg"
"$164,900","462 Clareview Road NW,","Edmonton","AB","3 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/462-clareview-road-north-west","images/462_Clareview_Road_NW__Edmonton__AB.jpg"
"$415,000","5820 162 Avenue NW,","Edmonton","AB","4 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/5820-162-avenue-north-west","images/5820_162_Avenue_NW__Edmonton__AB.jpg"
"$259,900","11-2505 42 Street NW,","Edmonton","AB","3 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/2505-42-street-north-west/11","images/11_2505_42_Street_NW__Edmonton__AB.jpg"
"$264,500","108-10308 114 Street NW,","Edmonton","AB","2 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/10308-114-street-north-west/108","images/108_10308_114_Street_NW__Edmonton__AB.jpg"
"$164,900","214-18020 95 Avenue NW,","Edmonton","AB","2 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/18020-95-avenue-north-west/214","images/214_18020_95_Avenue_NW__Edmonton__AB.jpg"
"$500,000","5509 109 Street NW,","Edmonton","AB","3 bed 1 bath","https://www.zolo.ca/edmonton-real-estate/5509-109-street-north-west","images/5509_109_Street_NW__Edmonton__AB.jpg"
"$639,900","2607 Anderson Crescent SW,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/2607-anderson-crescent-south-west","images/2607_Anderson_Crescent_SW__Edmonton__AB.jpg"
"$249,000","412-10611 117 Street NW,","Edmonton","AB","2 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/10611-117-street-north-west/412","images/412_10611_117_Street_NW__Edmonton__AB.jpg"
"$1,050,000","1421 Howes Crescent SW,","Edmonton","AB","4 bed 4 bath","https://www.zolo.ca/edmonton-real-estate/1421-howes-crescent-south-west","images/1421_Howes_Crescent_SW__Edmonton__AB.jpg"
"$389,000","3007 16 Avenue NW,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/3007-16-avenue-north-west","images/3007_16_Avenue_NW__Edmonton__AB.jpg"
"$820,000","20627 27 Avenue NW,","Edmonton","AB","4 bed 4 bath","https://www.zolo.ca/edmonton-real-estate/20627-27-avenue-north-west","images/20627_27_Avenue_NW__Edmonton__AB.jpg"
"$464,800","16703 88 Street NW,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/16703-88-street-north-west","images/16703_88_Street_NW__Edmonton__AB.jpg"
"$449,900","13339 109a Avenue NW,","Edmonton","AB","3 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/13339-109a-avenue-north-west","images/13339_109a_Avenue_NW__Edmonton__AB.jpg"
"$169,900","406-920 156 Street NW,","Edmonton","AB","1 bed 1 bath","https://www.zolo.ca/edmonton-real-estate/920-156-street-north-west/406","images/406_920_156_Street_NW__Edmonton__AB.jpg"
"$219,900","15109 115 Street NW,","Edmonton","AB","3 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/15109-115-street-north-west","images/15109_115_Street_NW__Edmonton__AB.jpg"
"$345,000","127-160 Magrath Road NW,","Edmonton","AB","2 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/160-magrath-road-north-west/127","images/127_160_Magrath_Road_NW__Edmonton__AB.jpg"
"$529,999","15936 59 Street NW,","Edmonton","AB","4 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/15936-59-street-north-west","images/15936_59_Street_NW__Edmonton__AB.jpg"
"$514,900","5024 206 Street NW,","Edmonton","AB","5 bed 4 bath","https://www.zolo.ca/edmonton-real-estate/5024-206-street-north-west","images/5024_206_Street_NW__Edmonton__AB.jpg"
"$409,999","6620 Cardinal Road SW,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/6620-cardinal-road-south-west","images/6620_Cardinal_Road_SW__Edmonton__AB.jpg"
"$390,000","11603 110a Avenue NW,","Edmonton","AB","– bed 2 bath","https://www.zolo.ca/edmonton-real-estate/11603-110a-avenue-north-west","images/11603_110a_Avenue_NW__Edmonton__AB.jpg"
"$427,500","3439 37 Street NW,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/3439-37-street-north-west","images/3439_37_Street_NW__Edmonton__AB.jpg"
"$769,000","20524 131 Avenue NW,","Edmonton","AB","4 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/20524-131-avenue-north-west","images/20524_131_Avenue_NW__Edmonton__AB.jpg"
"$465,000","301-10330 104 Street NW,","Edmonton","AB","1 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/10330-104-street-north-west/301","images/301_10330_104_Street_NW__Edmonton__AB.jpg"
"$295,000","1103-10136 104 Street NW,","Edmonton","AB","2 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/10136-104-street-north-west/1103","images/1103_10136_104_Street_NW__Edmonton__AB.jpg"
"$400,000","12238 83 Street NW,","Edmonton","AB","5 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/12238-83-street-north-west","images/12238_83_Street_NW__Edmonton__AB.jpg"
"$389,000","73-4350 23 Street NW,","Edmonton","AB","3 bed 4 bath","https://www.zolo.ca/edmonton-real-estate/4350-23-street-north-west/73","images/73_4350_23_Street_NW__Edmonton__AB.jpg"
"$209,900","129-2098 Blackmud Creek Drive SW,","Edmonton","AB","2 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/2098-blackmud-creek-drive-south-west/129","images/129_2098_Blackmud_Creek_Drive_SW__Edmonton__AB.jpg"
"$359,999","332 Kirkpatrick Crescent NW,","Edmonton","AB","3 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/332-kirkpatrick-crescent-north-west","images/332_Kirkpatrick_Crescent_NW__Edmonton__AB.jpg"
"$450,000","9828 154 Street NW,","Edmonton","AB","4 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/9828-154-street-north-west","images/9828_154_Street_NW__Edmonton__AB.jpg"
"$359,980","618-11080 Ellerslie Road SW,","Edmonton","AB","2 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/11080-ellerslie-road-south-west/618","images/618_11080_Ellerslie_Road_SW__Edmonton__AB.jpg"
"$850,000","10634 127 Street NW,","Edmonton","AB","4 bed 4 bath","https://www.zolo.ca/edmonton-real-estate/10634-127-street-north-west","images/10634_127_Street_NW__Edmonton__AB.jpg"
"$105,000","103-10149 83 Avenue NW,","Edmonton","AB","– bed 1 bath","https://www.zolo.ca/edmonton-real-estate/10149-83-avenue-north-west/103","images/103_10149_83_Avenue_NW__Edmonton__AB.jpg"
"$145,000","228-6720 158 Avenue NW,","Edmonton","AB","2 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/6720-158-avenue-north-west/228","images/228_6720_158_Avenue_NW__Edmonton__AB.jpg"
"$255,000","207-10142 111 Street NW,","Edmonton","AB","1 bed 1 bath","https://www.zolo.ca/edmonton-real-estate/10142-111-street-north-west/207","images/207_10142_111_Street_NW__Edmonton__AB.jpg"
"$424,900","16419 80 Avenue NW,","Edmonton","AB","4 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/16419-80-avenue-north-west","images/16419_80_Avenue_NW__Edmonton__AB.jpg"
"$369,900","10511 154 Avenue NW,","Edmonton","AB","– bed – bath","https://www.zolo.ca/edmonton-real-estate/10511-154-avenue-north-west","images/10511_154_Avenue_NW__Edmonton__AB.jpg"
"$419,000","2402 Casselman Crescent SW,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/2402-casselman-crescent-south-west","images/2402_Casselman_Crescent_SW__Edmonton__AB.jpg"
"$399,900","11835 56 Street NW,","Edmonton","AB","3 bed 4 bath","https://www.zolo.ca/edmonton-real-estate/11835-56-street-north-west","images/11835_56_Street_NW__Edmonton__AB.jpg"
"$799,900","973 Summerside Link SW,","Edmonton","AB","5 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/973-summerside-link-south-west","images/973_Summerside_Link_SW__Edmonton__AB.jpg"
"$349,900","20018 18a Avenue NW,","Edmonton","AB","2 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/20018-18a-avenue-north-west","images/20018_18a_Avenue_NW__Edmonton__AB.jpg"
"$169,900","117-155 Edwards Drive SW,","Edmonton","AB","2 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/155-edwards-drive-south-west/117","images/117_155_Edwards_Drive_SW__Edmonton__AB.jpg"
"$789,000","14003 84 Avenue NW,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/14003-84-avenue-north-west","images/14003_84_Avenue_NW__Edmonton__AB.jpg"
"$289,900","11222 101 Street NW,","Edmonton","AB","2 bed 1 bath","https://www.zolo.ca/edmonton-real-estate/11222-101-street-north-west","images/11222_101_Street_NW__Edmonton__AB.jpg"
"$850,000","10632 127 Street NW,","Edmonton","AB","4 bed 4 bath","https://www.zolo.ca/edmonton-real-estate/10632-127-street-north-west","images/10632_127_Street_NW__Edmonton__AB.jpg"
"$599,900","918 Proctor Wynd NW,","Edmonton","AB","3 bed 4 bath","https://www.zolo.ca/edmonton-real-estate/918-proctor--north-west","images/918_Proctor_Wynd_NW__Edmonton__AB.jpg"
"$389,800","9105 98 Avenue NW,","Edmonton","AB","2 bed 4 bath","https://www.zolo.ca/edmonton-real-estate/9105-98-avenue-north-west","images/9105_98_Avenue_NW__Edmonton__AB.jpg"
"$519,500","17352 6 Street NE,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/17352-6-street-north-east","images/17352_6_Street_NE__Edmonton__AB.jpg"
"$449,500","543 173 Avenue NE,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/543-173-avenue-north-east","images/543_173_Avenue_NE__Edmonton__AB.jpg"
"$180,000","9624 110 Avenue NW,","Edmonton","AB","– bed – bath","https://www.zolo.ca/edmonton-real-estate/9624-110-avenue-north-west","images/9624_110_Avenue_NW__Edmonton__AB.jpg"
"$789,999","10805 80 Avenue NW,","Edmonton","AB","4 bed 4 bath","https://www.zolo.ca/edmonton-real-estate/10805-80-avenue-north-west","images/10805_80_Avenue_NW__Edmonton__AB.jpg"
"$325,000","691 Albany Way NW,","Edmonton","AB","3 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/691-albany-way-north-west","images/691_Albany_Way_NW__Edmonton__AB.jpg"
"$263,900","7-13003 132 Avenue NW,","Edmonton","AB","2 bed 3 bath","https://www.zolo.ca/edmonton-real-estate/13003-132-avenue-north-west/7","images/7_13003_132_Avenue_NW__Edmonton__AB.jpg"
"$199,900","18263 84 Avenue NW,","Edmonton","AB","4 bed 2 bath","https://www.zolo.ca/edmonton-real-estate/18263-84-avenue-north-west","images/18263_84_Avenue_NW__Edmonton__AB.jpg"
